,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,86.7611774274,5,24,189.412624007,44.2596372297,0.244699632607,130.519440078,31.6415332683,142.068688628
