,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,75.6847297873,5,24,167.259728726,95.3691281513,0.133073333786,39.8443603297,79.0944098127,180.503246374
