,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,63.0576064233,5,24,142.005481998,99.521411852,0.0378057175154,8.05923268994,204.787241965,277.945065475
