,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,58.1154823225,5,24,132.121233797,318.521894319,0.0169615331371,43.9087733737,69.8156508304,1600.16930209
