,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,71.3641153227,5,24,158.618499797,56.3356123212,0.128913094521,65.6174799672,49.71866198,249.227590329
