,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,22.3030395932,5,24,60.4963483382,8.63878495546,0.00863909606574,6.64982612305,69.2442581458,63.2140541601
