,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,65.1781885331,5,24,146.246646218,502.750865666,0.012356274083,9.13012902671,572.426999801,1522.01795478
