,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,49.9001004262,5,24,115.690470004,299.88495627,1.08629145221,27.9390675412,148.343573315,265.026480813
