,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,52.8063461095,5,24,121.502961371,43.6616811587,0.0411678101285,0.0312908598858,6.28300253949,125.272500361
