,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,72.4702843336,5,24,160.830837819,421.757362744,0.0196388077449,62.9549781744,1091.57657985,929.031032254
