,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,67.4151598166,5,24,150.720588785,1.69559034223,0.0342469335597,1.67806729486,66.2199136443,115.222301229
