,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,60.1516994607,5,24,136.193668073,47.3565318698,0.0636909283929,51.3946736583,19.3162465528,88.4329471855
