,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,63.1016732713,6,24,145.271669525,85.7957937934,130.773807569,0.406818041326,17.4732826448,155.145508135,190.473907244
