,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,54.6523329297,5,24,125.194935011,14.6007791076,0.0416281296515,1.29399210171,14.6658417886,41.5142675368
