,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,61.125974165,5,24,138.142217482,45.3800328439,0.0386104446937,155.501497316,45.1262921222,168.426493608
