,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,62.6159797058,5,24,141.122228563,23.8947481664,0.0492694935628,0.284214789081,18.5550078322,137.548411614
