,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,66.4733612411,5,24,148.836991634,278.597104318,0.0178655036828,12.9643170497,431.304217355,1307.28974438
