,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,78.0844527827,5,24,172.059174717,35.4533032096,0.0824620451759,6.00324283754,66.6219753495,181.186932223
