,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,94.5865229193,5,24,205.06331499,69.5580516363,0.354082505435,5.22068933308,35.9018514621,86.6230543383
