,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,62.6544178677,5,24,141.199104887,47.8616568818,0.0568753518285,52.8127629668,16.8983999545,117.094330026
