,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,56.6430449385,5,24,129.176359029,71.4691005157,0.0112208073356,13.4855785857,48.7734576152,48.8335856171
