,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,58.8243576197,5,24,133.538984391,34.1761782736,0.0308887680421,19.6420031201,21.0067117965,84.5685859591
