,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,96.1686735879,5,24,208.227616327,36.7668609141,0.125642883705,77.3075028507,68.6947844364,145.415113573
