,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,58.5535826482,5,24,132.997434448,4.38318173962,0.0316583704313,96.5814905579,37.2474033042,119.811052477
