,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,48.4200724903,5,24,112.730414132,94.0545879374,0.920558974695,284.528730215,165.639889641,39.5343903444
