,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,64.1281021098,5,24,144.146473371,7.35827868827,0.0182893043901,0.202529093708,30.4936407965,105.370970752
