,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,75.1095648666,5,24,166.109398885,75.0762282788,0.122136120319,9.66665796042,116.574240521,235.036926375
