,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,56.5615912856,5,24,129.013451723,250.821030271,0.0325971546029,56.8968531058,157.958644628,498.431574753
