,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,30.9170782173,5,24,77.7244255863,35.3598141581,0.0712884057697,18.9120023404,12.9757890832,11.1426081609
