,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,54.6388608446,5,24,125.167990841,98.1170121109,1.18987295089,101.601064289,26.3839018451,155.974587913
