,iteration,success,nllh,k,N,bic,c_0,sc,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,53.4677386306,5,24,122.825746413,48.255331263,0.211701654235,25.7797525009,4.61260295444,42.1745761099
