,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,66.8739660861,5,24,149.638201324,57.6658088866,0.166590396838,39.2145523695,28.8607434573,40.9419102707
