,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,70.9424170391,6,24,160.95315706,38.2976914189,6.64710316753,0.473709842051,3.64054267359,25.820321933,49.0447656893
