,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,61.96527441,5,24,139.820817972,14.1119492885,0.233794145453,0.0353795500805,29.2285172716,32.701150051
