,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,62.9339752774,5,24,141.758219706,10.2785486263,0.00116510840416,0.581519569458,22.0453026026,79.4941477198
