,iteration,success,nllh,k,N,bic,c_0,sc,tau_rel,theta(cost=high),theta(cost=low)
0,0,True,49.578269467,5,24,115.046808086,39.2133273919,0.168408985981,23.1749444024,12.0852880704,34.0781038204
