,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,41.1428639753,5,24,98.1759971023,99.9427236469,0.00303397838279,0.92616321953,74.6917934277,82.9785093604
