,iteration,success,nllh,k,N,bic,c_0,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,94.2377291316,6,24,207.543781245,52.9786292108,12.9324889934,0.229776125035,5.48888966544,126.231835934,193.554028479
