,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,64.4825133834,5,24,144.855295919,59.0375861887,0.0552694443215,0.00680063494477,38.2737824249,270.401037242
