,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,61.7044398571,5,24,139.299148866,529.741086936,0.00969554008681,88.0695146107,815.651156849,1181.61461034
