,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,63.1556027397,5,24,142.201474631,307.996412966,0.0173756577639,87.1744399301,574.303740327,936.023901839
