,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,39.8152976857,5,24,95.5208645231,14.1344195524,0.0887327749012,1.08331780026,31.2920439065,18.0694819627
