,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,66.7988742287,5,24,149.488017609,1.74927665188,0.111227925353,9.44706782228,37.8753740261,102.373484003
