,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau_trunc,theta(cost=high),theta(cost=low)
0,0,True,89.1841812479,5,24,194.258631647,43.107877917,0.184538087897,5.72637172896,96.0464794323,178.692075194
