,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,43.5037669815,5,24,102.897803115,79.1756234078,1.21084529595,3.54176221738,24.5505757413,132.605850302
