,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,75.3558098724,5,24,166.601888897,163.60927793,0.201278626815,0.0351144980577,253.997656212,415.547958018
