,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_normal_trunc,theta(cost=high),theta(cost=low)
0,0,True,71.8193988981,5,24,159.529066948,21.6951845604,0.163231061599,7.50556771236,53.8892439205,68.8691658117
