,iteration,success,nllh,k,N,bic,c,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,40.1639857735,5,24,96.2182406988,0.243152218473,0.0328561084009,48.9108003447,31.7243892915,27.4029109691
