,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,41.3355615556,5,24,98.5613922629,224.415237308,0.194397790458,16.2845558821,92.4130012516,98.284138453
