,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,42.6228146599,5,24,101.135898472,411.475251773,0.601091336618,78.1729732351,306.127081908,173.266450261
