,iteration,success,nllh,k,N,bic,c_sigma,sc2,tau,theta(cost=high),theta(cost=low)
0,0,True,88.0665316851,5,24,192.023332522,297.133467132,0.0271889932244,24.0340583419,850.209548114,1867.4514364
