,iteration,success,nllh,k,N,bic,c_sigma,sc,tau_unif,theta(cost=high),theta(cost=low)
0,0,True,66.9165539956,5,24,149.723377143,2.12210878421,0.131224078957,1.53365262427,37.5423616743,105.257583606
