,iteration,success,nllh,k,N,bic,c_0,sc2,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,78.4350073753,5,24,172.760283902,48.1864033166,0.0761393292991,30.7015868786,41.0865727447,171.292718368
