,iteration,success,nllh,k,N,bic,c_sigma,sc,tau,theta(cost=high),theta(cost=low)
0,0,True,48.2921986833,5,24,112.474666518,224.057103707,0.00166798786214,7.13799818468,209.335437731,199.44027536
