,iteration,success,nllh,k,N,bic,c,r,tau,theta(cost=high),theta(cost=low)
0,0,True,62.7288042228,5,24,141.347877597,58.2779780094,0.0986708475157,2.26589780987,41.3926131498,135.828287421
