,iteration,success,nllh,k,N,bic,c_0,pow_gain,tau_unif_rel,theta(cost=high),theta(cost=low)
0,0,True,58.2351933893,5,24,132.36065593,86.0189117269,1.21285796315,1.15646119877,122.310647154,106.423631498
