,iteration,success,nllh,k,N,bic,pow_gain,prelec_elevation,prelec_gamma,tau,theta
0,0,True,674.696389638,5,150,1374.44595575,0.279137313887,0.301780976173,1.71037442996,2.75978787067,7.59190935219
