,iteration,success,nllh,k,N,bic,pow_gain,prelec_elevation,prelec_gamma,tau,theta
0,0,True,684.686348788,5,150,1394.42587405,0.636233690623,0.598496073027,1.44533433776,47.1502366531,9.55439537101
