"subject" "problem" "trial" "option" "outcome"
"907" 34 6 2 1 0
"908" 34 6 3 0 0
"909" 34 6 4 1 3
"910" 34 6 5 0 0
"911" 34 6 6 1 3
"912" 34 6 7 0 0
"913" 34 6 8 1 0
"914" 34 6 9 0 0
"915" 34 6 10 1 0
"916" 34 6 11 1 0
"917" 34 6 12 1 0
"918" 34 6 13 0 0
"919" 34 6 14 1 3
"920" 34 6 15 0 0
"921" 34 6 16 1 3
"922" 34 6 17 0 0
"923" 34 6 18 1 0
"924" 34 6 19 0 0
"925" 34 6 20 1 0
"926" 34 6 21 0 0
"927" 34 6 22 1 0
"928" 34 6 23 0 0
"929" 34 6 24 1 0
"930" 34 6 25 0 0
"931" 34 6 26 0 0
"932" 34 6 27 0 0
"933" 34 6 28 0 0
"934" 34 6 29 0 0
"935" 34 6 30 1 0
"936" 34 6 31 1 0
"937" 34 6 32 1 0
"938" 34 6 33 1 0
"939" 34 6 34 1 3
"940" 34 6 35 0 0
"941" 34 6 36 1 0
"942" 34 6 37 0 0
"943" 34 6 38 1 3
"944" 34 6 39 0 0
"945" 34 6 40 1 0
"946" 34 6 41 0 0
"947" 34 6 42 1 3
"948" 34 6 43 0 0
"949" 34 6 44 1 0
"950" 34 6 45 0 0
"951" 34 6 46 1 0
"952" 34 6 47 0 0
"953" 34 6 48 1 0
"954" 34 6 49 0 0
"955" 34 6 50 1 0
"956" 34 6 51 0 0
"957" 34 6 52 1 3
"958" 34 6 53 0 0
"959" 34 6 54 1 3
"960" 34 6 55 0 0
"961" 34 6 56 1 3
"962" 34 6 57 0 0
"963" 34 6 58 1 3
"964" 34 6 59 0 0
"965" 34 6 60 1 3
"966" 34 6 61 0 0
"1077" 37 1 1 1 3
"1078" 37 1 2 0 4
"1079" 37 1 3 1 3
"1080" 37 1 4 0 4
"1081" 37 1 5 0 0
"1082" 37 1 6 0 4
"1083" 37 1 7 1 3
"1084" 37 1 8 1 3
"1085" 37 1 9 1 3
"1070" 37 2 1 0 0
"1071" 37 2 2 1 0
"1072" 37 2 3 0 0
"1073" 37 2 4 0 0
"1074" 37 2 5 0 0
"1075" 37 2 6 1 3
"1076" 37 2 7 1 0
"1052" 37 3 1 1 0
"1053" 37 3 2 0 -3
"1054" 37 3 3 1 -32
"1055" 37 3 4 0 -3
"1056" 37 3 5 1 0
"1057" 37 3 6 0 -3
"1058" 37 3 7 1 0
"1059" 37 3 8 1 0
"1060" 37 3 9 1 0
"1061" 37 3 10 1 0
"1062" 37 3 11 1 -32
"1063" 37 3 12 1 0
"1036" 37 4 1 0 -3
"1037" 37 4 2 1 0
"1038" 37 4 3 0 -3
"1039" 37 4 4 1 -4
"1040" 37 4 5 1 0
"1041" 37 4 6 1 -4
"1042" 37 4 7 1 -4
"1043" 37 4 8 1 -4
"1044" 37 4 9 0 -3
"1045" 37 4 10 0 -3
"1046" 37 4 11 1 -4
"1047" 37 4 12 0 -3
"1048" 37 4 13 1 0
"1049" 37 4 14 0 -3
"1050" 37 4 15 1 -4
"1051" 37 4 16 0 -3
"1064" 37 5 1 1 3
"1065" 37 5 2 0 0
"1066" 37 5 3 1 3
"1067" 37 5 4 0 0
"1068" 37 5 5 0 0
"1069" 37 5 6 1 3
"1034" 37 6 1 0 0
"1035" 37 6 2 1 0
"1220" 38 1 1 1 3
"1221" 38 1 2 1 3
"1222" 38 1 3 1 3
"1223" 38 1 4 1 3
"1224" 38 1 5 1 3
"1225" 38 1 6 1 3
"1226" 38 1 7 1 3
"1227" 38 1 8 1 3
"1228" 38 1 9 1 3
"1229" 38 1 10 1 3
"1230" 38 1 11 0 4
"1231" 38 1 12 0 0
"1232" 38 1 13 0 4
"1233" 38 1 14 0 4
"1234" 38 1 15 0 4
"1235" 38 1 16 0 4
"1236" 38 1 17 0 4
"1237" 38 1 18 0 4
"1238" 38 1 19 0 0
"1239" 38 1 20 0 4
"1240" 38 1 21 0 0
"1241" 38 1 22 0 4
"1242" 38 1 23 1 3
"1243" 38 1 24 1 3
"1244" 38 1 25 1 3
"1245" 38 1 26 1 3
"1246" 38 1 27 1 3
"1247" 38 1 28 1 3
"1086" 38 2 1 1 0
"1087" 38 2 2 0 0
"1088" 38 2 3 0 0
"1089" 38 2 4 0 4
"1090" 38 2 5 1 0
"1091" 38 2 6 0 4
"1092" 38 2 7 1 3
"1093" 38 2 8 0 0
"1094" 38 2 9 1 0
"1095" 38 2 10 1 0
"1096" 38 2 11 1 0
"1097" 38 2 12 0 0
"1098" 38 2 13 0 0
"1099" 38 2 14 0 4
"1100" 38 2 15 0 4
"1101" 38 2 16 1 0
"1102" 38 2 17 0 0
"1103" 38 2 18 1 0
"1104" 38 2 19 1 3
"1105" 38 2 20 1 0
"1106" 38 2 21 0 4
"1107" 38 2 22 0 4
"1108" 38 2 23 0 0
"1109" 38 2 24 0 4
"1110" 38 2 25 0 0
"1111" 38 2 26 1 0
"1112" 38 2 27 1 0
"1113" 38 2 28 1 3
"1114" 38 2 29 1 0
"1115" 38 2 30 1 3
"1116" 38 2 31 1 0
"1117" 38 2 32 0 0
"1118" 38 2 33 0 0
"1119" 38 2 34 0 0
"1120" 38 2 35 0 0
"1121" 38 2 36 0 0
"1122" 38 2 37 0 0
"1123" 38 2 38 1 0
"1124" 38 2 39 1 0
"1125" 38 2 40 1 0
"1126" 38 2 41 1 3
"1127" 38 2 42 1 0
"1128" 38 2 43 0 0
"1129" 38 2 44 1 0
"1130" 38 2 45 0 0
"1131" 38 2 46 1 0
"1132" 38 2 47 1 0
"1133" 38 2 48 1 0
"1134" 38 2 49 1 3
"1135" 38 2 50 1 0
"1136" 38 2 51 1 0
"1137" 38 3 1 0 -3
"1138" 38 3 2 0 -3
"1139" 38 3 3 1 0
"1140" 38 3 4 1 0
"1141" 38 3 5 1 0
"1142" 38 3 6 1 0
"1143" 38 3 7 1 0
"1144" 38 3 8 1 0
"1145" 38 3 9 1 0
"1146" 38 3 10 1 0
"1147" 38 3 11 1 0
"1148" 38 3 12 0 -3
"1149" 38 3 13 1 0
"1150" 38 3 14 0 -3
"1151" 38 3 15 1 0
"1152" 38 3 16 0 -3
"1153" 38 3 17 0 -3
"1154" 38 3 18 0 -3
"1155" 38 3 19 0 -3
"1156" 38 3 20 0 -3
"1157" 38 3 21 0 -3
"1158" 38 3 22 0 -3
"1159" 38 3 23 0 -3
"1160" 38 3 24 0 -3
"1161" 38 3 25 0 -3
"1162" 38 3 26 1 0
"1163" 38 3 27 1 0
"1164" 38 3 28 1 0
"1165" 38 3 29 1 0
"1166" 38 3 30 1 0
"1167" 38 3 31 1 0
"1168" 38 3 32 1 0
"1169" 38 3 33 1 0
"1170" 38 3 34 1 0
"1171" 38 3 35 1 0
"1198" 38 4 1 1 -4
"1199" 38 4 2 1 0
"1200" 38 4 3 1 -4
"1201" 38 4 4 1 -4
"1202" 38 4 5 1 0
"1203" 38 4 6 1 -4
"1204" 38 4 7 1 -4
"1205" 38 4 8 1 -4
"1206" 38 4 9 1 -4
"1207" 38 4 10 0 -3
"1208" 38 4 11 0 -3
"1209" 38 4 12 0 -3
"1210" 38 4 13 0 -3
"1211" 38 4 14 0 -3
"1212" 38 4 15 0 -3
"1213" 38 4 16 0 -3
"1214" 38 4 17 0 -3
"1215" 38 4 18 0 -3
"1216" 38 4 19 0 -3
"1217" 38 4 20 0 -3
"1218" 38 4 21 0 -3
"1219" 38 4 22 0 -3
"1172" 38 5 1 1 3
"1173" 38 5 2 1 3
"1174" 38 5 3 1 3
"1175" 38 5 4 1 3
"1176" 38 5 5 1 3
"1177" 38 5 6 0 0
"1178" 38 5 7 0 0
"1179" 38 5 8 0 0
"1180" 38 5 9 0 0
"1181" 38 5 10 0 0
"1182" 38 6 1 0 0
"1183" 38 6 2 0 0
"1184" 38 6 3 0 0
"1185" 38 6 4 0 0
"1186" 38 6 5 0 0
"1187" 38 6 6 0 0
"1188" 38 6 7 0 0
"1189" 38 6 8 0 0
"1190" 38 6 9 1 0
"1191" 38 6 10 1 3
"1192" 38 6 11 1 0
"1193" 38 6 12 1 0
"1194" 38 6 13 1 0
"1195" 38 6 14 1 0
"1196" 38 6 15 1 3
"1197" 38 6 16 1 3
"1431" 39 1 1 0 4
"1432" 39 1 2 0 0
"1433" 39 1 3 0 0
"1434" 39 1 4 0 4
"1435" 39 1 5 0 4
"1436" 39 1 6 0 4
"1437" 39 1 7 0 4
"1438" 39 1 8 0 4
"1439" 39 1 9 0 4
"1440" 39 1 10 1 3
"1441" 39 1 11 1 3
"1442" 39 1 12 1 3
"1443" 39 1 13 1 3
"1248" 39 2 1 0 0
"1249" 39 2 2 0 0
"1250" 39 2 3 0 4
"1251" 39 2 4 0 0
"1252" 39 2 5 0 0
"1253" 39 2 6 0 4
"1254" 39 2 7 0 0
"1255" 39 2 8 1 3
"1256" 39 2 9 1 0
"1257" 39 2 10 1 0
"1258" 39 2 11 1 3
"1259" 39 2 12 1 3
"1260" 39 2 13 1 0
"1261" 39 2 14 1 0
"1262" 39 2 15 1 0
"1263" 39 2 16 1 0
"1264" 39 2 17 1 0
"1265" 39 2 18 1 3
"1266" 39 2 19 1 3
"1267" 39 2 20 1 0
"1268" 39 2 21 1 3
"1269" 39 2 22 1 0
"1270" 39 2 23 1 3
"1271" 39 2 24 1 0
"1272" 39 2 25 1 0
"1273" 39 2 26 1 0
"1274" 39 2 27 1 0
"1275" 39 2 28 1 3
"1276" 39 2 29 1 3
"1277" 39 2 30 1 3
"1278" 39 2 31 1 3
"1279" 39 2 32 1 0
"1280" 39 3 1 1 0
"1281" 39 3 2 1 0
"1282" 39 3 3 1 0
"1283" 39 3 4 1 0
"1284" 39 3 5 1 0
"1285" 39 3 6 1 0
"1286" 39 3 7 1 0
"1287" 39 3 8 1 0
"1288" 39 3 9 1 0
"1289" 39 3 10 1 0
"1290" 39 3 11 1 0
"1291" 39 3 12 1 0
"1292" 39 3 13 1 0
"1293" 39 3 14 1 0
"1294" 39 3 15 1 0
"1295" 39 3 16 1 0
"1296" 39 3 17 1 0
"1297" 39 3 18 1 0
"1298" 39 3 19 1 0
"1299" 39 3 20 1 0
"1300" 39 3 21 1 0
"1301" 39 3 22 0 -3
"1302" 39 3 23 0 -3
"1303" 39 3 24 0 -3
"1304" 39 3 25 0 -3
"1305" 39 3 26 0 -3
"1306" 39 3 27 0 -3
"1307" 39 3 28 0 -3
"1308" 39 3 29 0 -3
"1309" 39 3 30 0 -3
"1310" 39 3 31 0 -3
"1311" 39 3 32 0 -3
"1365" 39 4 1 0 -3
"1366" 39 4 2 0 -3
"1367" 39 4 3 0 -3
"1368" 39 4 4 0 -3
"1369" 39 4 5 0 -3
"1370" 39 4 6 0 -3
"1371" 39 4 7 0 -3
"1372" 39 4 8 0 -3
"1373" 39 4 9 0 -3
"1374" 39 4 10 0 -3
"1375" 39 4 11 0 -3
"1376" 39 4 12 1 0
"1377" 39 4 13 1 -4
"1378" 39 4 14 1 -4
"1379" 39 4 15 1 0
"1380" 39 4 16 1 -4
"1381" 39 4 17 1 -4
"1382" 39 4 18 1 0
"1383" 39 4 19 1 -4
"1384" 39 4 20 1 -4
"1385" 39 4 21 1 -4
"1386" 39 4 22 1 -4
"1387" 39 4 23 1 -4
"1388" 39 4 24 1 -4
"1389" 39 4 25 1 -4
"1390" 39 4 26 1 -4
"1391" 39 4 27 1 -4
"1392" 39 4 28 1 -4
"1393" 39 4 29 1 0
"1394" 39 4 30 1 0
"1395" 39 4 31 1 -4
"1396" 39 4 32 1 -4
"1397" 39 4 33 1 -4
"1398" 39 5 1 1 3
"1399" 39 5 2 1 3
"1400" 39 5 3 1 3
"1401" 39 5 4 1 3
"1402" 39 5 5 1 3
"1403" 39 5 6 1 3
"1404" 39 5 7 1 3
"1405" 39 5 8 1 3
"1406" 39 5 9 0 0
"1407" 39 5 10 0 0
"1408" 39 5 11 0 0
"1409" 39 5 12 0 0
"1410" 39 5 13 0 0
"1411" 39 5 14 0 0
"1412" 39 5 15 0 0
"1413" 39 5 16 0 0
"1414" 39 5 17 0 0
"1415" 39 5 18 0 0
"1416" 39 5 19 0 0
"1417" 39 5 20 0 0
"1418" 39 5 21 0 0
"1419" 39 5 22 0 0
"1420" 39 5 23 0 0
"1421" 39 5 24 0 0
"1422" 39 5 25 0 0
"1423" 39 5 26 0 0
"1424" 39 5 27 0 0
"1425" 39 5 28 0 0
"1426" 39 5 29 0 0
"1427" 39 5 30 0 0
"1428" 39 5 31 0 0
"1429" 39 5 32 0 0
"1430" 39 5 33 0 0
"1312" 39 6 1 1 0
"1313" 39 6 2 1 0
"1314" 39 6 3 1 0
"1315" 39 6 4 1 0
"1316" 39 6 5 1 3
"1317" 39 6 6 1 0
"1318" 39 6 7 1 0
"1319" 39 6 8 1 0
"1320" 39 6 9 1 0
"1321" 39 6 10 1 0
"1322" 39 6 11 1 0
"1323" 39 6 12 1 3
"1324" 39 6 13 1 0
"1325" 39 6 14 1 0
"1326" 39 6 15 1 0
"1327" 39 6 16 1 0
"1328" 39 6 17 1 0
"1329" 39 6 18 1 0
"1330" 39 6 19 1 0
"1331" 39 6 20 1 0
"1332" 39 6 21 1 0
"1333" 39 6 22 1 0
"1334" 39 6 23 1 3
"1335" 39 6 24 0 0
"1336" 39 6 25 0 0
"1337" 39 6 26 0 0
"1338" 39 6 27 0 0
"1339" 39 6 28 0 32
"1340" 39 6 29 0 0
"1341" 39 6 30 0 0
"1342" 39 6 31 0 0
"1343" 39 6 32 0 0
"1344" 39 6 33 0 0
"1345" 39 6 34 0 0
"1346" 39 6 35 0 0
"1347" 39 6 36 0 0
"1348" 39 6 37 0 0
"1349" 39 6 38 0 0
"1350" 39 6 39 0 0
"1351" 39 6 40 0 0
"1352" 39 6 41 0 0
"1353" 39 6 42 0 0
"1354" 39 6 43 0 0
"1355" 39 6 44 0 0
"1356" 39 6 45 0 0
"1357" 39 6 46 0 0
"1358" 39 6 47 0 0
"1359" 39 6 48 0 32
"1360" 39 6 49 1 0
"1361" 39 6 50 1 3
"1362" 39 6 51 1 0
"1363" 39 6 52 1 0
"1364" 39 6 53 1 0
"1487" 41 1 1 0 4
"1488" 41 1 2 1 3
"1489" 41 1 3 0 4
"1490" 41 1 4 1 3
"1469" 41 2 1 0 0
"1470" 41 2 2 1 0
"1471" 41 2 3 0 0
"1472" 41 2 4 1 0
"1473" 41 2 5 0 0
"1474" 41 2 6 1 0
"1475" 41 2 7 0 0
"1476" 41 2 8 1 0
"1452" 41 3 1 1 -32
"1453" 41 3 2 0 -3
"1454" 41 3 3 0 -3
"1455" 41 3 4 0 -3
"1456" 41 3 5 1 0
"1457" 41 3 6 0 -3
"1458" 41 3 7 1 0
"1459" 41 3 8 0 -3
"1460" 41 3 9 1 0
"1444" 41 4 1 0 -3
"1445" 41 4 2 1 0
"1446" 41 4 3 0 -3
"1447" 41 4 4 1 -4
"1448" 41 4 5 0 -3
"1449" 41 4 6 1 -4
"1450" 41 4 7 0 -3
"1451" 41 4 8 1 -4
"1461" 41 5 1 1 3
"1462" 41 5 2 0 0
"1463" 41 5 3 1 3
"1464" 41 5 4 0 0
"1465" 41 5 5 1 3
"1466" 41 5 6 0 0
"1467" 41 5 7 1 3
"1468" 41 5 8 0 0
"1477" 41 6 1 0 0
"1478" 41 6 2 1 3
"1479" 41 6 3 0 0
"1480" 41 6 4 1 3
"1481" 41 6 5 0 0
"1482" 41 6 6 1 0
"1483" 41 6 7 0 0
"1484" 41 6 8 1 0
"1485" 41 6 9 0 0
"1486" 41 6 10 1 0
"1636" 42 1 1 0 4
"1637" 42 1 2 0 4
"1638" 42 1 3 0 4
"1639" 42 1 4 0 4
"1640" 42 1 5 0 4
"1641" 42 1 6 0 4
"1642" 42 1 7 0 4
"1643" 42 1 8 1 3
"1644" 42 1 9 1 3
"1645" 42 1 10 1 3
"1646" 42 1 11 1 3
"1647" 42 1 12 1 3
"1648" 42 1 13 1 3
"1649" 42 1 14 1 3
"1650" 42 1 15 1 3
"1651" 42 1 16 1 3
"1652" 42 1 17 1 3
"1653" 42 1 18 1 3
"1654" 42 1 19 0 4
"1655" 42 1 20 0 4
"1617" 42 2 1 1 0
"1618" 42 2 2 1 3
"1619" 42 2 3 1 3
"1620" 42 2 4 1 0
"1621" 42 2 5 1 0
"1622" 42 2 6 1 0
"1623" 42 2 7 1 3
"1624" 42 2 8 0 0
"1625" 42 2 9 0 0
"1626" 42 2 10 0 0
"1627" 42 2 11 0 0
"1628" 42 2 12 0 0
"1629" 42 2 13 0 0
"1630" 42 2 14 0 4
"1631" 42 2 15 0 0
"1632" 42 2 16 0 4
"1633" 42 2 17 0 0
"1634" 42 2 18 0 0
"1635" 42 2 19 1 3
"1570" 42 3 1 0 -3
"1571" 42 3 2 0 -3
"1572" 42 3 3 0 -3
"1573" 42 3 4 1 0
"1574" 42 3 5 0 -3
"1575" 42 3 6 1 0
"1576" 42 3 7 0 -3
"1577" 42 3 8 1 0
"1578" 42 3 9 0 -3
"1579" 42 3 10 0 -3
"1580" 42 3 11 0 -3
"1581" 42 3 12 0 -3
"1582" 42 3 13 0 -3
"1583" 42 3 14 0 -3
"1584" 42 3 15 0 -3
"1585" 42 3 16 0 -3
"1586" 42 3 17 1 0
"1587" 42 3 18 1 0
"1491" 42 4 1 0 -3
"1492" 42 4 2 1 0
"1493" 42 4 3 0 -3
"1494" 42 4 4 1 -4
"1495" 42 4 5 1 -4
"1496" 42 4 6 1 -4
"1497" 42 4 7 1 -4
"1498" 42 4 8 0 -3
"1499" 42 4 9 0 -3
"1500" 42 4 10 0 -3
"1501" 42 4 11 1 -4
"1502" 42 4 12 0 -3
"1503" 42 4 13 1 -4
"1504" 42 4 14 0 -3
"1505" 42 4 15 0 -3
"1506" 42 4 16 1 -4
"1507" 42 4 17 1 -4
"1508" 42 4 18 0 -3
"1509" 42 4 19 0 -3
"1510" 42 4 20 0 -3
"1511" 42 4 21 0 -3
"1512" 42 4 22 1 -4
"1513" 42 4 23 0 -3
"1514" 42 4 24 1 -4
"1515" 42 4 25 1 -4
"1516" 42 4 26 1 -4
"1517" 42 4 27 1 -4
"1518" 42 4 28 1 0
"1519" 42 4 29 1 0
"1520" 42 4 30 1 -4
"1521" 42 4 31 1 -4
"1522" 42 4 32 0 -3
"1523" 42 4 33 0 -3
"1524" 42 4 34 0 -3
"1525" 42 4 35 0 -3
"1526" 42 4 36 0 -3
"1527" 42 4 37 0 -3
"1528" 42 4 38 0 -3
"1529" 42 4 39 0 -3
"1530" 42 4 40 0 -3
"1531" 42 4 41 0 -3
"1532" 42 4 42 0 -3
"1533" 42 4 43 0 -3
"1534" 42 4 44 0 -3
"1535" 42 4 45 1 -4
"1536" 42 5 1 1 3
"1537" 42 5 2 1 3
"1538" 42 5 3 1 3
"1539" 42 5 4 1 3
"1540" 42 5 5 1 3
"1541" 42 5 6 1 3
"1542" 42 5 7 0 0
"1543" 42 5 8 0 0
"1544" 42 5 9 0 0
"1545" 42 5 10 0 0
"1546" 42 5 11 0 0
"1547" 42 5 12 0 0
"1548" 42 5 13 0 0
"1549" 42 5 14 0 0
"1550" 42 5 15 0 0
"1551" 42 5 16 1 3
"1552" 42 5 17 1 3
"1553" 42 5 18 1 3
"1554" 42 5 19 1 3
"1555" 42 5 20 1 3
"1556" 42 5 21 1 3
"1557" 42 5 22 1 3
"1558" 42 5 23 1 3
"1559" 42 5 24 1 3
"1560" 42 5 25 1 3
"1561" 42 5 26 1 3
"1562" 42 5 27 1 3
"1563" 42 5 28 1 3
"1564" 42 5 29 1 3
"1565" 42 5 30 0 0
"1566" 42 5 31 0 0
"1567" 42 5 32 0 0
"1568" 42 5 33 0 0
"1569" 42 5 34 0 0
"1588" 42 6 1 0 0
"1589" 42 6 2 0 32
"1590" 42 6 3 0 0
"1591" 42 6 4 0 0
"1592" 42 6 5 0 0
"1593" 42 6 6 0 0
"1594" 42 6 7 0 0
"1595" 42 6 8 0 0
"1596" 42 6 9 0 0
"1597" 42 6 10 0 0
"1598" 42 6 11 0 0
"1599" 42 6 12 1 3
"1600" 42 6 13 1 0
"1601" 42 6 14 1 3
"1602" 42 6 15 1 0
"1603" 42 6 16 1 0
"1604" 42 6 17 1 0
"1605" 42 6 18 1 0
"1606" 42 6 19 1 3
"1607" 42 6 20 1 3
"1608" 42 6 21 1 0
"1609" 42 6 22 1 3
"1610" 42 6 23 1 0
"1611" 42 6 24 1 3
"1612" 42 6 25 0 0
"1613" 42 6 26 0 0
"1614" 42 6 27 0 0
"1615" 42 6 28 0 0
"1616" 42 6 29 0 0
"1656" 43 1 1 0 4
"1657" 43 1 2 1 3
"1658" 43 1 3 1 3
"1659" 43 1 4 0 4
"1660" 43 1 5 0 0
"1661" 43 1 6 0 4
"1662" 43 1 7 0 4
"1663" 43 1 8 0 4
"1664" 43 1 9 0 4
"1665" 43 1 10 1 3
"1666" 43 1 11 1 3
"1667" 43 1 12 1 3
"1668" 43 1 13 1 3
"1669" 43 1 14 1 3
"1670" 43 1 15 1 3
"1671" 43 1 16 0 4
"1672" 43 1 17 0 0
"1673" 43 1 18 1 3
"1674" 43 1 19 1 3
"1675" 43 1 20 1 3
"1676" 43 1 21 1 3
"1677" 43 1 22 0 4
"1678" 43 1 23 0 4
"1679" 43 1 24 0 4
"1680" 43 1 25 0 0
"1681" 43 1 26 0 0
"1682" 43 1 27 0 0
"1683" 43 1 28 0 4
"1684" 43 1 29 1 3
"1685" 43 1 30 1 3
"1686" 43 1 31 1 3
"1687" 43 1 32 1 3
"1688" 43 1 33 1 3
"1689" 43 1 34 1 3
"1690" 43 1 35 1 3
"1691" 43 1 36 1 3
"1692" 43 1 37 1 3
"1693" 43 1 38 1 3
"1694" 43 1 39 1 3
"1695" 43 1 40 1 3
"1696" 43 1 41 1 3
"1697" 43 1 42 1 3
"1698" 43 1 43 1 3
"1699" 43 1 44 1 3
"1700" 43 1 45 0 4
"1701" 43 1 46 0 4
"1702" 43 1 47 0 4
"1703" 43 1 48 0 4
"1704" 43 1 49 0 4
"1705" 43 1 50 0 4
"1706" 43 1 51 0 0
"1707" 43 1 52 0 4
"1708" 43 1 53 0 0
"1709" 43 1 54 0 4
"1710" 43 1 55 0 0
"1711" 43 1 56 0 4
"1712" 43 1 57 0 4
"1713" 43 1 58 0 4
"1714" 43 1 59 0 0
"1715" 43 1 60 0 4
"1716" 43 1 61 0 4
"1717" 43 1 62 0 0
"1718" 43 1 63 0 0
"1719" 43 1 64 0 4
"1720" 43 1 65 0 4
"1721" 43 1 66 1 3
"1722" 43 1 67 1 3
"1723" 43 1 68 0 4
"1724" 43 1 69 0 4
"1725" 43 1 70 0 4
"1726" 43 1 71 0 4
"1727" 43 1 72 0 4
"1728" 43 1 73 0 4
"1729" 43 1 74 1 3
"1730" 43 1 75 0 4
"1731" 43 1 76 1 3
"1732" 43 1 77 0 4
"1733" 43 1 78 1 3
"1734" 43 1 79 0 0
"1735" 43 1 80 1 3
"1736" 43 1 81 1 3
"1737" 43 1 82 0 4
"1858" 43 2 1 1 3
"1859" 43 2 2 1 0
"1860" 43 2 3 1 0
"1861" 43 2 4 1 0
"1862" 43 2 5 1 0
"1863" 43 2 6 1 3
"1864" 43 2 7 1 3
"1865" 43 2 8 1 3
"1866" 43 2 9 1 0
"1867" 43 2 10 1 3
"1868" 43 2 11 1 0
"1869" 43 2 12 1 3
"1870" 43 2 13 1 0
"1871" 43 2 14 1 0
"1872" 43 2 15 1 0
"1873" 43 2 16 1 0
"1874" 43 2 17 0 0
"1875" 43 2 18 0 0
"1876" 43 2 19 0 0
"1877" 43 2 20 0 0
"1878" 43 2 21 0 0
"1879" 43 2 22 0 0
"1880" 43 2 23 0 4
"1881" 43 2 24 0 0
"1882" 43 2 25 0 4
"1883" 43 2 26 0 0
"1884" 43 2 27 0 4
"1885" 43 2 28 0 0
"1886" 43 2 29 0 4
"1887" 43 2 30 0 0
"1888" 43 2 31 0 0
"1889" 43 2 32 0 0
"1890" 43 2 33 0 4
"1891" 43 2 34 1 3
"1892" 43 2 35 1 3
"1893" 43 2 36 1 0
"1894" 43 2 37 1 0
"1895" 43 2 38 1 3
"1896" 43 2 39 1 0
"1897" 43 2 40 1 0
"1802" 43 3 1 1 0
"1803" 43 3 2 1 0
"1804" 43 3 3 1 0
"1805" 43 3 4 1 0
"1806" 43 3 5 1 0
"1807" 43 3 6 1 -32
"1808" 43 3 7 1 0
"1809" 43 3 8 0 -3
"1810" 43 3 9 0 -3
"1811" 43 3 10 0 -3
"1812" 43 3 11 0 -3
"1813" 43 3 12 0 -3
"1814" 43 3 13 0 -3
"1815" 43 3 14 0 -3
"1816" 43 3 15 0 -3
"1817" 43 3 16 0 -3
"1818" 43 3 17 1 0
"1819" 43 3 18 1 -32
"1820" 43 3 19 1 0
"1821" 43 3 20 1 0
"1822" 43 3 21 1 0
"1823" 43 3 22 1 0
"1824" 43 3 23 1 0
"1825" 43 3 24 1 0
"1826" 43 3 25 1 0
"1827" 43 3 26 1 0
"1828" 43 3 27 1 0
"1829" 43 3 28 1 0
"1830" 43 3 29 1 -32
"1831" 43 3 30 0 -3
"1738" 43 4 1 0 -3
"1739" 43 4 2 0 -3
"1740" 43 4 3 0 -3
"1741" 43 4 4 0 -3
"1742" 43 4 5 0 -3
"1743" 43 4 6 0 -3
"1744" 43 4 7 0 -3
"1745" 43 4 8 0 -3
"1746" 43 4 9 0 -3
"1747" 43 4 10 1 0
"1748" 43 4 11 1 -4
"1749" 43 4 12 1 0
"1750" 43 4 13 1 -4
"1751" 43 4 14 1 -4
"1752" 43 4 15 1 -4
"1753" 43 4 16 1 -4
"1754" 43 4 17 1 0
"1755" 43 4 18 1 -4
"1756" 43 4 19 1 -4
"1757" 43 4 20 1 -4
"1758" 43 4 21 1 -4
"1759" 43 4 22 0 -3
"1760" 43 4 23 0 -3
"1761" 43 4 24 0 -3
"1762" 43 4 25 1 -4
"1763" 43 4 26 1 -4
"1832" 43 5 1 0 0
"1833" 43 5 2 0 0
"1834" 43 5 3 0 0
"1835" 43 5 4 0 0
"1836" 43 5 5 0 0
"1837" 43 5 6 0 0
"1838" 43 5 7 0 0
"1839" 43 5 8 0 0
"1840" 43 5 9 0 0
"1841" 43 5 10 0 0
"1842" 43 5 11 0 0
"1843" 43 5 12 0 0
"1844" 43 5 13 0 0
"1845" 43 5 14 0 0
"1846" 43 5 15 0 0
"1847" 43 5 16 0 32
"1848" 43 5 17 0 0
"1849" 43 5 18 1 3
"1850" 43 5 19 1 3
"1851" 43 5 20 1 3
"1852" 43 5 21 1 3
"1853" 43 5 22 1 3
"1854" 43 5 23 1 3
"1855" 43 5 24 1 3
"1856" 43 5 25 1 3
"1857" 43 5 26 1 3
"1764" 43 6 1 0 0
"1765" 43 6 2 0 0
"1766" 43 6 3 0 0
"1767" 43 6 4 0 0
"1768" 43 6 5 1 3
"1769" 43 6 6 1 0
"1770" 43 6 7 1 0
"1771" 43 6 8 1 0
"1772" 43 6 9 1 0
"1773" 43 6 10 1 0
"1774" 43 6 11 1 3
"1775" 43 6 12 1 0
"1776" 43 6 13 0 0
"1777" 43 6 14 0 0
"1778" 43 6 15 0 0
"1779" 43 6 16 0 32
"1780" 43 6 17 0 0
"1781" 43 6 18 0 0
"1782" 43 6 19 0 0
"1783" 43 6 20 0 0
"1784" 43 6 21 0 0
"1785" 43 6 22 0 0
"1786" 43 6 23 0 0
"1787" 43 6 24 0 0
"1788" 43 6 25 0 0
"1789" 43 6 26 0 0
"1790" 43 6 27 0 0
"1791" 43 6 28 0 0
"1792" 43 6 29 0 0
"1793" 43 6 30 0 0
"1794" 43 6 31 1 0
"1795" 43 6 32 1 0
"1796" 43 6 33 1 0
"1797" 43 6 34 1 3
"1798" 43 6 35 1 0
"1799" 43 6 36 1 0
